name,rating,review_count,price,categories,address,latitude,longitude,phone,url
PLS on Post,4.5,36,,"['American', 'Bars', 'Burgers']","545 Post St, San Francisco, CA 94102",37.78784434564947,-122.4107721,(415) 447-6975,https://www.yelp.com/biz/pls-on-post-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Wildseed,4.4,1533,$$,"['Vegan', 'Cocktail Bars']","2000 Union St, San Francisco, CA 94123",37.79768,-122.43245,(415) 872-7350,https://www.yelp.com/biz/wildseed-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Saucy Asian,4.3,456,$$,"['Korean', 'Asian Fusion', 'Pan Asian']","3801 17th St, San Francisco, CA 94114",37.76261,-122.43094,(415) 834-5555,https://www.yelp.com/biz/saucy-asian-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Om Sabor,4.5,114,,"['Pop-Up Restaurants', 'Vegan']","370 Grove St, Phonobar, San Francisco, CA 94102",37.778154,-122.422623,(831) 291-3773,https://www.yelp.com/biz/om-sabor-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Cocina Mamá Cholita,4.9,163,$$,"['Mexican', 'Breakfast & Brunch']","3471 Mission St, San Francisco, CA 94110",37.74125,-122.42247,(415) 874-9720,https://www.yelp.com/biz/cocina-mam%C3%A1-cholita-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Dumpling Kitchen,4.3,125,$$,"['Dim Sum', 'Noodles']","544 Castro St, San Francisco, CA 94114",37.7601664062955,-122.4351906,(415) 874-9882,https://www.yelp.com/biz/dumpling-kitchen-san-francisco-5?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Chez Maman West,4.1,1583,$$,"['French', 'Burgers']","401 Gough St, San Francisco, CA 94102",37.776988,-122.423164,(415) 355-9067,https://www.yelp.com/biz/chez-maman-west-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Kaiju Eats Ramen and Izakaya,4.0,953,$$,"['Ramen', 'Izakaya', 'Desserts']","3409 Geary Blvd, San Francisco, CA 94118",37.781106,-122.455533,(415) 742-4309,https://www.yelp.com/biz/kaiju-eats-ramen-and-izakaya-san-francisco-3?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Shelby's Rooftop Lounge,4.1,184,$$$,"['Lounges', 'New American']","250 4th St, San Francisco, CA 94103",37.7823865830739,-122.40209709852932,(650) 302-5079,https://www.yelp.com/biz/shelbys-rooftop-lounge-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Tastebuds,4.2,282,$$,"['Cafes', 'Soul Food', 'Breakfast & Brunch']","600 5th Ave, San Francisco, CA 94118",37.77715801324,-122.46266875416,(415) 668-9298,https://www.yelp.com/biz/tastebuds-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
MaMa Ji's,3.8,898,$$,"['Dim Sum', 'Szechuan']","4416 18th St, San Francisco, CA 94114",37.760799,-122.438716,(415) 626-4416,https://www.yelp.com/biz/mama-jis-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Bento Peak,4.5,90,$$,['Japanese'],"4724 Geary Blvd, San Francisco, CA 94118",37.78108883884226,-122.4702069,(415) 592-8069,https://www.yelp.com/biz/bento-peak-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Al Carajo,4.9,176,$$,['Mexican'],"3224 1/2 22nd St, San Francisco, CA 94110",37.75558552264688,-122.41941679531013,(415) 400-4146,https://www.yelp.com/biz/al-carajo-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Ganji,4.7,46,,['Japanese'],"1740 Buchanan St, San Francisco, CA 94115",37.786192,-122.429731,(415) 413-0717,https://www.yelp.com/biz/ganji-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Four Kings,4.7,55,,"['Cantonese', 'Wine Bars', 'Beer Bar']","710 Commercial St, San Francisco, CA 94108",37.79408375410651,-122.4051035035935,,https://www.yelp.com/biz/four-kings-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Vive La Tarte,4.3,144,$$,"['Bakeries', 'Breakfast & Brunch', 'Cafes']","4026 24th St, San Francisco, CA 94114",37.75163,-122.43261,(415) 780-5818,https://www.yelp.com/biz/vive-la-tarte-san-francisco-5?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Aphotic,4.4,290,$$$$,"['Cocktail Bars', 'Seafood']","816 Folsom St, San Francisco, CA 94107",37.781794,-122.401819,(415) 865-0529,https://www.yelp.com/biz/aphotic-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Lime Tree Southeast Asian Kitchen,4.3,430,$$,"['Malaysian', 'Indonesian', 'Noodles']","836 Clement St, San Francisco, CA 94118",37.7827421185773,-122.468323160254,(415) 831-8811,https://www.yelp.com/biz/lime-tree-southeast-asian-kitchen-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Casa Borinquena,4.8,12,,"['Puerto Rican', 'Vegan']","945 Market St, San Francisco, CA 94103",37.78289,-122.40878,(415) 779-5901,https://www.yelp.com/biz/casa-borinquena-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Emmita's Cafe,4.7,56,$$,['Cafes'],"1635 Divisadero St, San Francisco, CA 94115",37.78465,-122.43997,(628) 223-0386,https://www.yelp.com/biz/emmitas-cafe-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Chez Maman East,4.4,2436,$$,"['French', 'Burgers', 'Creperies']","1401 18th St, San Francisco, CA 94107",37.762463,-122.396712,(415) 655-9542,https://www.yelp.com/biz/chez-maman-east-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Blue Whale Restaurant & Lounge,4.2,133,,"['Chinese', 'Lounges', 'Pan Asian']","2033 Union St, San Francisco, CA 94123",37.797284,-122.432876,(415) 592-6009,https://www.yelp.com/biz/blue-whale-restaurant-and-lounge-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Limoncello,4.8,1739,$$,"['Sandwiches', 'Delis', 'Beer, Wine & Spirits']","1400 Sutter St, San Francisco, CA 94109",37.7873184067081,-122.423591369312,(415) 638-6361,https://www.yelp.com/biz/limoncello-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
La Connessa,4.4,121,$$$,"['Cocktail Bars', 'Italian', 'Desserts']","1695 Mariposa St, San Francisco, CA 94107",37.76354476432613,-122.40035964472366,(628) 221-0123,https://www.yelp.com/biz/la-connessa-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Gyu-Kaku Japanese BBQ,3.8,293,$$$,"['Japanese', 'Asian Fusion', 'Barbeque']","855 Howard St, San Francisco, CA 94103",37.782098,-122.403773,(415) 757-0905,https://www.yelp.com/biz/gyu-kaku-japanese-bbq-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Camino Alto,4.6,197,$$$,"['New American', 'Wine Bars', 'Breakfast & Brunch']","1715 Union St, San Francisco, CA 94123",37.79784,-122.42759,(415) 441-2111,https://www.yelp.com/biz/camino-alto-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Patio,4.6,169,,"['Wine Bars', 'New American', 'Venues & Event Spaces']","3232 Scott St, San Francisco, CA 94123",37.79976,-122.44082,(415) 580-7080,https://www.yelp.com/biz/the-patio-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Piccino Restaurant,4.0,1571,$$$,"['Italian', 'Coffee & Tea', 'Cocktail Bars']","1001 Minnesota St, San Francisco, CA 94107",37.75758695921704,-122.38996334651848,(415) 824-4224,https://www.yelp.com/biz/piccino-restaurant-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
La Ciccia,4.4,1241,$$$,"['Seafood', 'Sardinian']","291 30th St, San Francisco, CA 94131",37.7420027017,-122.426627318,(415) 550-8114,https://www.yelp.com/biz/la-ciccia-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Scoma's Restaurant,4.1,4601,$$$,"['Seafood', 'Bars']","1965 Al Scoma Way, San Francisco, CA 94133",37.808952,-122.418487,(415) 771-4383,https://www.yelp.com/biz/scomas-restaurant-san-francisco-3?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Lost Resort,4.5,207,$$,"['American', 'Cocktail Bars', 'Breakfast & Brunch']","2736 20th St, San Francisco, CA 94110",37.75948,-122.40873,(415) 237-0770,https://www.yelp.com/biz/lost-resort-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Udon Mugizo,4.1,1791,$$,"['Japanese', 'Noodles']","1581 Webster St, Ste 217, San Francisco, CA 94115",37.78501,-122.431741,(415) 931-3118,https://www.yelp.com/biz/udon-mugizo-san-francisco-11?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
STK San Francisco,4.2,1947,,"['Venues & Event Spaces', 'Steakhouses']","1 Market St, Ste M3, San Francisco, CA 94105",37.7932709072322,-122.39442940128671,(415) 375-8094,https://www.yelp.com/biz/stk-san-francisco-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Buddy,4.4,93,,"['Bars', 'Cafes', 'Coffee & Tea']","3115 22nd St, San Francisco, CA 94110",37.7554,-122.41693,,https://www.yelp.com/biz/buddy-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
XICA,4.3,112,$$,"['Mexican', 'Gluten-Free']","1265 Battery St, San Francisco, CA 94111",37.80294,-122.402202,(415) 829-3914,https://www.yelp.com/biz/xica-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
InoVino,4.4,219,$$,"['Italian', 'Wine Bars']","108B Carl St, San Francisco, CA 94117",37.7658664,-122.4502686,(415) 681-3770,https://www.yelp.com/biz/inovino-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Penny Roma,3.9,343,,"['Italian', 'Venues & Event Spaces']","3000 20th St, San Francisco, CA 94110",37.75927638217345,-122.41106362654531,(415) 826-7004,https://www.yelp.com/biz/penny-roma-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Todo El Dia,4.8,12,,"['Mexican', 'Juice Bars & Smoothies', 'Breakfast & Brunch']","4063 24th St, San Francisco, CA 94114",37.75130269094932,-122.433258,,https://www.yelp.com/biz/todo-el-dia-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Mr. Hen Noodles House,4.1,62,,"['Chicken Shop', 'Noodles', 'Soup']","4039 18th St, San Francisco, CA 94114",37.76085516290604,-122.4336963,(415) 982-9598,https://www.yelp.com/biz/mr-hen-noodles-house-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Alembic,4.0,1696,$$,"['New American', 'Cocktail Bars']","1725 Haight St, San Francisco, CA 94117",37.769371,-122.451176,(415) 666-0822,https://www.yelp.com/biz/the-alembic-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
RT Rotisserie,4.3,176,$$,"['Bars', 'Desserts', 'Sandwiches']","302 Broderick St, San Francisco, CA 94117",37.773141,-122.438884,,https://www.yelp.com/biz/rt-rotisserie-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Marlowe,4.0,2848,$$$,"['Diners', 'Breakfast & Brunch', 'Cocktail Bars']","500 Brannan St, San Francisco, CA 94107",37.77828,-122.39686,(415) 777-1413,https://www.yelp.com/biz/marlowe-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Go Duck Yourself,4.2,25,,"['Barbeque', 'Cantonese']","439 Cortland Ave, San Francisco, CA 94110",37.73930985915218,-122.41706130387524,(415) 963-1222,https://www.yelp.com/biz/go-duck-yourself-san-francisco-3?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Pampanguena Cuisine,4.3,433,$$,['Filipino'],"4441 Mission St, San Francisco, CA 94112",37.72707465742223,-122.43285231718036,(415) 586-8899,https://www.yelp.com/biz/pampanguena-cuisine-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Han Il Kwan,4.1,1980,$$,"['Korean', 'Barbeque']","1802 Balboa St, San Francisco, CA 94121",37.776719,-122.478278,(415) 752-4447,https://www.yelp.com/biz/han-il-kwan-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Kin Khao,3.9,2485,$$$,['Thai'],"55 Cyril Magnin St, San Francisco, CA 94102",37.78524,-122.40933,(415) 362-7456,https://www.yelp.com/biz/kin-khao-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Osito,4.1,60,$$$$,['New American'],"2875 18th St, San Francisco, CA 94110",37.76147368903312,-122.4109042808128,,https://www.yelp.com/biz/osito-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Cafe de Casa,4.6,202,$$,"['Brazilian', 'Coffee & Tea']","3985 17th St, San Francisco, CA 94114",37.76236,-122.43471,(415) 829-7915,https://www.yelp.com/biz/cafe-de-casa-san-francisco-4?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Mersea Restaurant & Bar,4.6,1239,$$,"['American', 'Bars']","699 Ave Of The Palms, San Francisco, CA 94130",37.820673,-122.3750203,(415) 999-9836,https://www.yelp.com/biz/mersea-restaurant-and-bar-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Betty Lou's Seafood and Grill,4.5,1074,$$,"['Seafood', 'Steakhouses', 'Bars']","318 Columbus Ave, San Francisco, CA 94133",37.79825,-122.407014,(415) 757-0569,https://www.yelp.com/biz/betty-lous-seafood-and-grill-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Prubechu,4.4,645,$$,"['Guamanian', 'Barbeque', 'Breakfast & Brunch']","2224 Mission St, San Francisco, CA 94110",37.761345,-122.419646,(415) 853-0671,https://www.yelp.com/biz/prubechu-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Anh Hong,4.5,86,,"['Vietnamese', 'Asian Fusion']","3123 Clement St, San Francisco, CA 94121",37.781437,-122.492858,(415) 885-5180,https://www.yelp.com/biz/anh-hong-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Perilla,4.1,1603,$$,['Vietnamese'],"836 Irving St, San Francisco, CA 94122",37.76415,-122.46711,(415) 564-9980,https://www.yelp.com/biz/perilla-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
PoBoys Kitchen,4.6,254,$$,"['Southern', 'American', 'Cajun/Creole']","317 Connecticut St, San Francisco, CA 94107",37.7623025861537,-122.397311757684,(415) 525-4088,https://www.yelp.com/biz/poboys-kitchen-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Inle Burmese Cuisine,4.1,247,$$,"['Burmese', 'Noodles', 'Thai']","822 Irving St, San Francisco, CA 94122",37.76418377960918,-122.46680409999422,(415) 374-7378,https://www.yelp.com/biz/inle-burmese-cuisine-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Outer Orbit,4.3,205,$$,"['Hawaiian', 'Asian Fusion', 'Beer Bar']","3215 Mission St, San Francisco, CA 94110",37.745266,-122.419927,(415) 574-6166,https://www.yelp.com/biz/outer-orbit-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Manitas Cafe,4.5,197,$$,"['Salvadoran', 'Breakfast & Brunch', 'Cafes']","2078 Hayes St, San Francisco, CA 94117",37.77351,-122.45071,(415) 213-5566,https://www.yelp.com/biz/manitas-cafe-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Bubu,4.4,47,,['Sushi Bars'],"2417 California St, San Francisco, CA 94115",37.788694,-122.434195,(415) 796-3376,https://www.yelp.com/biz/bubu-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Kiss My Seoul,4.8,86,$$,"['Korean', 'Caterers', 'Breakfast & Brunch']","15 Boardman Pl, San Francisco, CA 94103",37.7750678,-122.4031672,,https://www.yelp.com/biz/kiss-my-seoul-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Barcha,4.1,799,$$$,"['Mediterranean', 'Tapas/Small Plates', 'Cocktail Bars']","28 Fremont St, San Francisco, CA 94105",37.7909966558218,-122.397482693195,(415) 757-0781,https://www.yelp.com/biz/barcha-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Billingsgate,4.5,90,,"['Seafood', 'Bars', 'Seafood Markets']","3859 24th St, San Francisco, CA 94114",37.75152,-122.42879,(415) 590-3001,https://www.yelp.com/biz/billingsgate-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
San Francisco Magic Theater At The Marrakech,4.9,1453,$$,"['Comedy Clubs', 'Magicians', 'Dinner Theater']","419 O'Farrell St, San Francisco, CA 94102",37.785843,-122.411816,(415) 794-6893,https://www.yelp.com/biz/san-francisco-magic-theater-at-the-marrakech-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Pizzeria Delfina - Pacific Heights,3.9,1575,$$,"['Pizza', 'Italian']","2406 California St, San Francisco, CA 94115",37.789104,-122.434441,(415) 440-1189,https://www.yelp.com/biz/pizzeria-delfina-pacific-heights-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Yuanbao Jiaozi - San Francisco ,4.3,662,$$,"['Chinese', 'Noodles']","2110 Irving St, San Francisco, CA 94122",37.76356,-122.48067,(415) 702-6506,https://www.yelp.com/biz/yuanbao-jiaozi-san-francisco-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Outerlands,3.8,2490,$$,"['New American', 'Breakfast & Brunch', 'Cocktail Bars']","4001 Judah St, San Francisco, CA 94122",37.76025390625,-122.505020141602,(415) 661-6140,https://www.yelp.com/biz/outerlands-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Good Good Culture Club,4.2,408,$$$,"['New American', 'Cocktail Bars', 'Desserts']","3560 18th St, San Francisco, CA 94110",37.76183,-122.42292,,https://www.yelp.com/biz/good-good-culture-club-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Nob Hill Cafe,4.0,1542,$$,"['Italian', 'Pizza']","1152 Taylor St, San Francisco, CA 94108",37.7932599,-122.41262,(415) 776-6500,https://www.yelp.com/biz/nob-hill-cafe-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
